row_index,round,codes,has_disagreement,similarities,divergence_analysis,correct_code,sim_Ava_Ben,sim_Ava_Cam,sim_Ben_Cam
270,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.5852562189102173, ('Ava', 'Cam'): 0.4215174913406372, ('Ben', 'Cam'): 0.4560434818267822}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.5852562189102173,0.4215174913406372,0.4560434818267822
271,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.3884436786174774, ('Ava', 'Cam'): 0.3884436786174774, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.3884436786174774,0.3884436786174774,1.0000001192092896
272,1,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.024338282644748688, ('Ava', 'Cam'): 0.16667623817920685, ('Ben', 'Cam'): 0.26337653398513794}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing']}, {'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['fit', 'categories']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['materials following', 'paying', 'materials', 'just sitting', 'just']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['addressing'], 'Ben': ['fit', 'categories'], 'Cam': ['paying', 'materials following', 'materials', 'just sitting', 'just']}}",Other,0.024338282644748688,0.16667623817920685,0.26337653398513794
272,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.20681479573249817, ('Ava', 'Cam'): 0.6372423768043518, ('Ben', 'Cam'): 0.34737369418144226}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['categories', 'does']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressing', 'class', 'class addressing']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['group', 'ben']}], 'shared_keywords': [{'term': 'fit', 'agents': ['Ava', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'does fit', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'fit', 'does fit', 'does', 'categories'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['group', 'ben', 'text', 'fit', 'does fit']}}",Other,0.20681479573249817,0.6372423768043518,0.34737369418144226
272,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,1.0000001192092896,1.0000001192092896,1.0000001192092896
273,1,"{'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.1114945113658905, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.1114945113658905}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['teacher', 'specific information', 'teacher actions', 'provide specific', 'specific']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['teacher actions', 'teacher', 'specific information', 'specific', 'provide specific'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.1114945113658905,1.0000001192092896,0.1114945113658905
273,2,"{'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.18940207362174988, ('Ava', 'Cam'): 0.30956947803497314, ('Ben', 'Cam'): 0.27607089281082153}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'Other', 'unique_terms': ['involve', 'gt', 'question', 'involve class']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['class']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['students', 'group students', 'lesson']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['question', 'involve class', 'involve', 'gt', 'group'], 'Ben': ['addressing', 'class'], 'Cam': ['students', 'lesson', 'group students', 'group', 'addressing']}}",GT,0.18940207362174988,0.30956947803497314,0.27607089281082153
273,3,"{'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.25192010402679443, ('Ava', 'Cam'): 0.25192010402679443, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'Other', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'Other', 'unique_terms': ['question ben', 'standalone question', 'standalone', 'question general', 'question']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['question', 'standalone question', 'standalone', 'question general', 'question ben'], 'Ben': ['class addressing', 'addressing', 'class'], 'Cam': ['class addressing', 'addressing', 'class']}}",GT,0.25192010402679443,0.25192010402679443,1.0000001192092896
274,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.1535099446773529, ('Ava', 'Cam'): 0.1535099446773529, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['student group', 'specific group', 'student', 'group', 'specific']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'student group', 'student', 'specific group', 'specific'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.1535099446773529,0.1535099446773529,1.0000001192092896
274,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.17455165088176727, ('Ava', 'Cam'): 0.6875000596046448, ('Ben', 'Cam'): 0.3525846004486084}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.17455165088176727,0.6875000596046448,0.3525846004486084
275,1,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.2221623808145523, ('Ava', 'Cam'): 0.4078408479690552, ('Ben', 'Cam'): 0.5701849460601807}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['text uh', 'uh does', 'suggest class', 'text', 'uh']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'teacher']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['uh does', 'uh', 'text uh', 'text', 'suggest class'], 'Ben': ['addressing', 'class'], 'Cam': ['teacher addressing', 'teacher', 'addressing', 'class']}}",Other,0.2221623808145523,0.4078408479690552,0.5701849460601807
275,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.2221623808145523, ('Ava', 'Cam'): 1.0, ('Ben', 'Cam'): 0.2221623808145523}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'text uh', 'agents': ['Ava', 'Cam']}, {'term': 'uh does', 'agents': ['Ava', 'Cam']}, {'term': 'suggest class', 'agents': ['Ava', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'uh', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['uh does', 'uh', 'text uh', 'text', 'suggest class'], 'Ben': ['class'], 'Cam': ['uh does', 'uh', 'text uh', 'text', 'suggest class']}}",Other,0.2221623808145523,1.0,0.2221623808145523
275,3,"{'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.8964465260505676, ('Ava', 'Cam'): 1.0, ('Ben', 'Cam'): 0.8964465260505676}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'NONE', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'NONE', 'unique_terms': ['group student']}], 'shared_keywords': [{'term': 'text uh', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'random', 'agents': ['Ava', 'Cam']}, {'term': 'student', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'uh', 'agents': ['Ava', 'Ben', 'Cam']}], 'agent_keywords': {'Ava': ['random', 'uh', 'text uh', 'text', 'student'], 'Ben': ['uh', 'text uh', 'text', 'student', 'group student'], 'Cam': ['random', 'uh', 'text uh', 'text', 'student']}}",Other,0.8964465260505676,1.0,0.8964465260505676
276,1,"{'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.29192444682121277, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.29192444682121277}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'GT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'GT', 'unique_terms': ['group', 'teacher', 'gt', 'setting']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Cam']}, {'term': 'class addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class addressing', 'class', 'addressing'], 'Ben': ['group', 'gt', 'addressing', 'teacher', 'setting'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.29192444682121277,1.0000001192092896,0.29192444682121277
276,2,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}",True,"{('Ava', 'Ben'): 0.4084945619106293, ('Ava', 'Cam'): 0.5666320323944092, ('Ben', 'Cam'): 0.2990072965621948}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'GT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['mentions', 'level addressing', 'level', 'mentions group']}, {'agent': 'Cam', 'code': 'GT', 'unique_terms': ['seven', 'gt', 'justin specific']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'group', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'mentions group', 'mentions', 'level addressing', 'level'], 'Ben': ['addressing'], 'Cam': ['group', 'gt', 'addressing', 'justin specific', 'seven']}}",GT,0.4084945619106293,0.5666320323944092,0.2990072965621948
276,3,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.18962958455085754, ('Ava', 'Cam'): 0.18962958455085754, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'GT', 'unique_terms': ['text mentions', 'group seven', 'seven', 'group', 'text']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['group', 'seven', 'group seven', 'text mentions', 'text'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",GT,0.18962958455085754,0.18962958455085754,1.0000001192092896
277,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,1.0000001192092896,1.0000001192092896,1.0000001192092896
278,1,"{'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'Other'}",True,"{('Ava', 'Ben'): 0.6517271399497986, ('Ava', 'Cam'): 0.7338717579841614, ('Ben', 'Cam'): 0.5290176868438721}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'GT', 'Ben': 'WCT', 'Cam': 'Other'}, 'unique_keywords': [{'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['participating']}, {'agent': 'Cam', 'code': 'Other', 'unique_terms': ['addressing', 'group']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'participating conversation', 'agents': ['Ava', 'Ben']}, {'term': 'talking', 'agents': ['Ava', 'Cam']}, {'term': 'students', 'agents': ['Ava', 'Ben']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['students', 'teacher', 'teacher addressing', 'talking', 'participating conversation'], 'Ben': ['students', 'participating conversation', 'participating', 'teacher'], 'Cam': ['teacher addressing', 'group', 'addressing', 'teacher', 'talking']}}",Other,0.6517271399497986,0.7338717579841614,0.5290176868438721
278,2,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.15824635326862335, ('Ava', 'Cam'): 0.12415413558483124, ('Ben', 'Cam'): 0.8818386793136597}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['ava', 'qualifications past']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['addressed']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['class']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ben', 'Cam']}, {'term': 'participating conversation', 'agents': ['Ben', 'Cam']}, {'term': 'students', 'agents': ['Ben', 'Cam']}, {'term': 'teacher participating', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['ava', 'qualifications past'], 'Ben': ['addressed', 'teacher participating', 'teacher', 'students', 'participating conversation'], 'Cam': ['class', 'teacher', 'teacher participating', 'students', 'participating conversation']}}",Other,0.15824635326862335,0.12415413558483124,0.8818386793136597
278,3,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.576319694519043, ('Ava', 'Cam'): 0.1363857090473175, ('Ben', 'Cam'): 0.31809699535369873}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['text', 'ava', 'provided', 'provide evidence']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['students', 'conversation']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'ava', 'teacher', 'provided', 'provide evidence'], 'Ben': ['teacher', 'class', 'students', 'conversation', 'addressing'], 'Cam': ['class', 'addressing']}}",Other,0.576319694519043,0.1363857090473175,0.31809699535369873
279,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 1.0000001192092896, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,1.0000001192092896,1.0000001192092896,1.0000001192092896
280,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.5756464004516602, ('Ava', 'Cam'): 0.4257003366947174, ('Ben', 'Cam'): 0.5987133383750916}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['making ambiguous', 'making', 'narrative']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Cam']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'using', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ben', 'Cam']}, {'term': 'teacher addressing', 'agents': ['Ava', 'Ben']}, {'term': 'addressing class', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['teacher', 'using', 'teacher addressing', 'class', 'addressing class'], 'Ben': ['class', 'using', 'text', 'teacher addressing', 'addressing class'], 'Cam': ['text', 'narrative', 'making ambiguous', 'making', 'teacher']}}",Other,0.5756464004516602,0.4257003366947174,0.5987133383750916
280,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.5432865619659424, ('Ava', 'Cam'): 0.6104273200035095, ('Ben', 'Cam'): 0.3057917654514313}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['teacher', 'indicating']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['making ambiguous', 'narrative form', 'making', 'narrative']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}, {'term': 'text', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['class', 'indicating', 'teacher', 'text', 'addressing'], 'Ben': ['class', 'addressing'], 'Cam': ['text', 'narrative form', 'narrative', 'making ambiguous', 'making']}}",Other,0.5432865619659424,0.6104273200035095,0.3057917654514313
280,3,"{'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.12851859629154205, ('Ava', 'Cam'): 0.12851859629154205, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'NONE', 'Ben': 'WCT', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'NONE', 'unique_terms': ['interaction', 'group student', 'indicate group', 'group', 'indicate']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ben', 'Cam']}, {'term': 'class', 'agents': ['Ben', 'Cam']}, {'term': 'class addressing', 'agents': ['Ben', 'Cam']}], 'agent_keywords': {'Ava': ['interaction', 'indicate group', 'indicate', 'group student', 'group'], 'Ben': ['class addressing', 'class', 'addressing'], 'Cam': ['class addressing', 'class', 'addressing']}}",Other,0.12851859629154205,0.12851859629154205,1.0000001192092896
281,1,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.48405390977859497, ('Ava', 'Cam'): 0.42550209164619446, ('Ben', 'Cam'): 0.19227424263954163}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'text infinite', 'text']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['student falls', 'task interacting', 'teacher working', 'task']}, {'agent': 'Cam', 'code': 'WCT', 'unique_terms': ['addressing']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['text infinite', 'text', 'teacher addressing', 'teacher', 'class'], 'Ben': ['teacher working', 'task interacting', 'task', 'student falls', 'teacher'], 'Cam': ['class', 'addressing']}}",GT,0.48405390977859497,0.42550209164619446,0.19227424263954163
281,2,"{'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}",True,"{('Ava', 'Ben'): 0.7367101311683655, ('Ava', 'Cam'): 0.9101265668869019, ('Ben', 'Cam'): 0.7190507054328918}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'Other', 'Cam': 'WCT'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['class']}, {'agent': 'Ben', 'code': 'Other', 'unique_terms': ['infinite loop', 'loading', 'loop']}], 'shared_keywords': [{'term': 'teacher', 'agents': ['Ava', 'Ben', 'Cam']}, {'term': 'loop loading', 'agents': ['Ben', 'Cam']}, {'term': 'text', 'agents': ['Ava', 'Cam']}, {'term': 'wct', 'agents': ['Ava', 'Cam']}, {'term': 'indicates', 'agents': ['Ava', 'Cam']}], 'agent_keywords': {'Ava': ['text', 'class', 'wct', 'indicates', 'teacher'], 'Ben': ['teacher', 'loop loading', 'loop', 'loading', 'infinite loop'], 'Cam': ['wct', 'text', 'indicates', 'teacher', 'loop loading']}}",GT,0.7367101311683655,0.9101265668869019,0.7190507054328918
281,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.9237054586410522, ('Ava', 'Cam'): 0.31667980551719666, ('Ben', 'Cam'): 0.30815204977989197}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.9237054586410522,0.31667980551719666,0.30815204977989197
282,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.44822371006011963, ('Ava', 'Cam'): 0.17234307527542114, ('Ben', 'Cam'): 0.0993875041604042}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['signal', 'listen', 'signal class']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['meet criteria', 'lacks context', 'specified', 'meet', 'lacks']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['class', 'signal class', 'signal', 'listen', 'addressing'], 'Ben': ['class', 'addressing'], 'Cam': ['specified', 'meet criteria', 'meet', 'lacks context', 'lacks']}}",Other,0.44822371006011963,0.17234307527542114,0.0993875041604042
282,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.5202908515930176, ('Ava', 'Cam'): 0.6976086497306824, ('Ben', 'Cam'): 0.5178908109664917}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.5202908515930176,0.6976086497306824,0.5178908109664917
283,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.45948082208633423, ('Ava', 'Cam'): 0.45948082208633423, ('Ben', 'Cam'): 1.0000001192092896}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",GT,0.45948082208633423,0.45948082208633423,1.0000001192092896
284,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.5701848864555359, ('Ava', 'Cam'): 0.7403548359870911, ('Ben', 'Cam'): 0.35400882363319397}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.5701848864555359,0.7403548359870911,0.35400882363319397
285,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.32904040813446045, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.32904040813446045}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.32904040813446045,1.0000001192092896,0.32904040813446045
286,1,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.42094147205352783, ('Ava', 'Cam'): 0.31523996591567993, ('Ben', 'Cam'): 0.16244198381900787}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['teacher addressing', 'teacher']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['insufficient context', 'text incomplete', 'insufficient', 'text', 'incomplete insufficient']}], 'shared_keywords': [{'term': 'addressing', 'agents': ['Ava', 'Ben']}, {'term': 'class', 'agents': ['Ava', 'Ben']}], 'agent_keywords': {'Ava': ['teacher addressing', 'teacher', 'class', 'addressing'], 'Ben': ['class', 'addressing'], 'Cam': ['text incomplete', 'text', 'insufficient context', 'insufficient', 'incomplete insufficient']}}",Other,0.42094147205352783,0.31523996591567993,0.16244198381900787
286,2,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}",True,"{('Ava', 'Ben'): 0.49703919887542725, ('Ava', 'Cam'): 0.08531789481639862, ('Ben', 'Cam'): 0.13269934058189392}","{'has_disagreement': True, 'disagreement_pattern': {'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'NONE'}, 'unique_keywords': [{'agent': 'Ava', 'code': 'WCT', 'unique_terms': ['addressing', 'class']}, {'agent': 'Ben', 'code': 'WCT', 'unique_terms': ['teacher', 'point lesson', 'teacher addressing', 'point', 'plan']}, {'agent': 'Cam', 'code': 'NONE', 'unique_terms': ['lacks context']}], 'shared_keywords': [], 'agent_keywords': {'Ava': ['class', 'addressing'], 'Ben': ['teacher addressing', 'teacher', 'point lesson', 'point', 'plan'], 'Cam': ['lacks context']}}",Other,0.49703919887542725,0.08531789481639862,0.13269934058189392
286,3,"{'Ava': 'WCT', 'Ben': 'WCT', 'Cam': 'WCT'}",False,"{('Ava', 'Ben'): 0.4212506413459778, ('Ava', 'Cam'): 1.0000001192092896, ('Ben', 'Cam'): 0.4212506413459778}","{'has_disagreement': False, 'unique_keywords': [], 'shared_keywords': []}",Other,0.4212506413459778,1.0000001192092896,0.4212506413459778
